query_id,category,method,candidate_count,top_k,ndcg_at_5,precision_at_5,recall_at_5,map_at_5,selected_mean_proxy_relevance,ideal_mean_proxy_relevance,cold_start_candidates,ranked_provider_ids,ideal_provider_ids
EVAL-68539434-002,Ceiling,catf_no_credibility,10,5,0.730501619,0.4,0.4,0.3333333333,0.49878,0.63984,0,P09538|P09513|P09630|P09386|P09598,P09614|P09630|P09525|P09538|P09285
EVAL-68539434-002,Ceiling,catf_uniform_weights,10,5,0.6870428659,0.4,0.4,0.2333333333,0.49508,0.63984,0,P09513|P09538|P09630|P09386|P09563,P09614|P09630|P09525|P09538|P09285
EVAL-68539434-003,Ceiling,average_rating,10,5,0.5893521001,0.2,0.2,0.05,0.4130533333,0.61884,0,P09552|P09322|P09347|P09471|P09367,P09496|P09433|P09471|P09389|P09445
EVAL-68539434-003,Ceiling,catf,10,5,0.6368900609,0.4,0.4,0.18,0.4142533333,0.61884,0,P09552|P09389|P09347|P09322|P09445,P09496|P09433|P09471|P09389|P09445
EVAL-68539434-003,Ceiling,catf_no_credibility,10,5,0.6045593252,0.4,0.4,0.18,0.4142533333,0.61884,0,P09347|P09389|P09552|P09322|P09445,P09496|P09433|P09471|P09389|P09445
EVAL-68539434-003,Ceiling,catf_uniform_weights,10,5,0.6576599568,0.6,0.6,0.2866666667,0.4640133333,0.61884,0,P09552|P09322|P09445|P09389|P09471,P09496|P09433|P09471|P09389|P09445
EVAL-68539434-004,Ceiling,average_rating,10,5,0.8832514873,0.6,0.6,0.42,0.64394,0.72668,1,P09284|P09314|P09553|P09358|P09508,P09284|P09565|P09435|P09508|P09358
EVAL-68539434-004,Ceiling,catf,10,5,0.6646333439,0.4,0.4,0.1666666667,0.5407,0.72668,1,P09314|P09503|P09284|P09508|P09411,P09284|P09565|P09435|P09508|P09358
EVAL-68539434-004,Ceiling,catf_no_credibility,10,5,0.6263630792,0.4,0.4,0.1666666667,0.53264,0.72668,1,P09503|P09314|P09284|P09508|P09586,P09284|P09565|P09435|P09508|P09358
EVAL-68539434-004,Ceiling,catf_uniform_weights,10,5,0.7279545002,0.6,0.6,0.32,0.61732,0.72668,1,P09503|P09284|P09314|P09508|P09358,P09284|P09565|P09435|P09508|P09358
EVAL-68539434-005,Ceiling,average_rating,10,5,0.6985520389,0.4,0.4,0.3,0.47,0.6989733333,0,P09356|P09363|P09626|P09414|P09291,P09620|P09356|P09384|P09359|P09414
EVAL-68539434-005,Ceiling,catf,10,5,0.752086965,0.6,0.6,0.3533333333,0.56796,0.6989733333,0,P09363|P09414|P09384|P09287|P09356,P09620|P09356|P09384|P09359|P09414
EVAL-68539434-005,Ceiling,catf_no_credibility,10,5,0.7135935931,0.6,0.6,0.2866666667,0.56796,0.6989733333,0,P09363|P09287|P09414|P09384|P09356,P09620|P09356|P09384|P09359|P09414
EVAL-68539434-005,Ceiling,catf_uniform_weights,10,5,0.8129095401,0.6,0.6,0.4833333333,0.5892,0.6989733333,0,P09414|P09363|P09356|P09384|P09615,P09620|P09356|P09384|P09359|P09414
EVAL-68539434-006,Ceiling,average_rating,10,5,0.7050884414,0.4,0.4,0.2,0.58562,0.74238,1,P09342|P09518|P09394|P09343|P09332,P09365|P09343|P09319|P09591|P09518
EVAL-68539434-006,Ceiling,catf,10,5,0.6973100427,0.4,0.4,0.18,0.58446,0.74238,1,P09342|P09518|P09394|P09332|P09319,P09365|P09343|P09319|P09591|P09518
EVAL-68539434-006,Ceiling,catf_no_credibility,10,5,0.708290906,0.4,0.4,0.2333333333,0.58446,0.74238,1,P09342|P09518|P09319|P09332|P09394,P09365|P09343|P09319|P09591|P09518
EVAL-68539434-006,Ceiling,catf_uniform_weights,10,5,0.7684257695,0.4,0.4,0.2333333333,0.62446,0.74238,1,P09342|P09518|P09365|P09394|P09332,P09365|P09343|P09319|P09591|P09518
EVAL-68539434-007,Ceiling,average_rating,10,5,0.7862379243,0.6,0.6,0.3533333333,0.5705,0.65166,0,P09346|P09294|P09472|P09338|P09629,P09472|P09607|P09294|P09444|P09629
EVAL-68539434-007,Ceiling,catf,10,5,0.6743592744,0.4,0.4,0.1466666667,0.50942,0.65166,0,P09346|P09391|P09607|P09338|P09294,P09472|P09607|P09294|P09444|P09629
EVAL-68539434-007,Ceiling,catf_no_credibility,10,5,0.7074221945,0.4,0.4,0.2,0.50942,0.65166,0,P09346|P09607|P09391|P09294|P09338,P09472|P09607|P09294|P09444|P09629
EVAL-68539434-007,Ceiling,catf_uniform_weights,10,5,0.8072133098,0.6,0.6,0.32,0.59858,0.65166,0,P09346|P09607|P09391|P09294|P09472,P09472|P09607|P09294|P09444|P09629
EVAL-68539434-008,Ceiling,average_rating,10,5,0.5492316497,0.2,0.2,0.04,0.49064,0.70196,0,P09425|P09357|P09487|P09468|P09561,P09580|P09539|P09550|P09561|P09399
EVAL-68539434-008,Ceiling,catf,10,5,0.6675589453,0.2,0.2,0.06666666667,0.54456,0.70196,0,P09468|P09425|P09580|P09494|P09357,P09580|P09539|P09550|P09561|P09399
EVAL-68539434-008,Ceiling,catf_no_credibility,10,5,0.6443519,0.2,0.2,0.06666666667,0.54456,0.70196,0,P09425|P09468|P09580|P09357|P09494,P09580|P09539|P09550|P09561|P09399
EVAL-68539434-008,Ceiling,catf_uniform_weights,10,5,0.6249890125,0.2,0.2,0.05,0.54456,0.70196,0,P09425|P09468|P09357|P09580|P09494,P09580|P09539|P09550|P09561|P09399
EVAL-68539434-009,Ceiling,average_rating,10,5,0.7791719374,0.8,0.8,0.5433333333,0.67998,0.7479,0,P09461|P09465|P09628|P09419|P09453,P09465|P09419|P09480|P09628|P09453
EVAL-68539434-009,Ceiling,catf,10,5,0.7257995716,0.6,0.6,0.6,0.5881,0.7479,0,P09453|P09465|P09628|P09461|P09476,P09465|P09419|P09480|P09628|P09453
EVAL-68539434-009,Ceiling,catf_no_credibility,10,5,0.7095345772,0.6,0.6,0.55,0.5881,0.7479,0,P09628|P09453|P09461|P09465|P09476,P09465|P09419|P09480|P09628|P09453
EVAL-68539434-009,Ceiling,catf_uniform_weights,10,5,0.7076185991,0.6,0.6,0.6,0.5881,0.7479,0,P09453|P09628|P09465|P09461|P09476,P09465|P09419|P09480|P09628|P09453
EVAL-68539434-010,Ceiling,average_rating,10,5,0.7768930174,0.4,0.4,0.28,0.5750266667,0.7296,1,P09602|P09325|P09305|P09528|P09429,P09429|P09316|P09602|P09412|P09300
EVAL-68539434-010,Ceiling,catf,10,5,0.9044793177,0.6,0.6,0.52,0.65824,0.7296,1,P09429|P09602|P09305|P09519|P09316,P09429|P09316|P09602|P09412|P09300
EVAL-68539434-010,Ceiling,catf_no_credibility,10,5,0.8952580327,0.6,0.6,0.52,0.65824,0.7296,1,P09602|P09429|P09305|P09519|P09316,P09429|P09316|P09602|P09412|P09300
EVAL-68539434-010,Ceiling,catf_uniform_weights,10,5,0.8558301163,0.6,0.6,0.55,0.6093466667,0.7296,1,P09429|P09602|P09305|P09316|P09528,P09429|P09316|P09602|P09412|P09300
EVAL-68539434-011,Ceiling,average_rating,10,5,0.6703673061,0.6,0.6,0.3833333333,0.6011,0.73626,0,P09594|P09515|P09467|P09354|P09577,P09576|P09467|P09315|P09515|P09354
EVAL-68539434-011,Ceiling,catf,10,5,0.6697254843,0.6,0.6,0.3533333333,0.6011,0.73626,0,P09594|P09515|P09467|P09577|P09354,P09576|P09467|P09315|P09515|P09354
EVAL-68539434-011,Ceiling,catf_no_credibility,10,5,0.6697254843,0.6,0.6,0.3533333333,0.6011,0.73626,0,P09594|P09515|P09467|P09577|P09354,P09576|P09467|P09315|P09515|P09354
EVAL-68539434-011,Ceiling,catf_uniform_weights,10,5,0.6118658916,0.4,0.4,0.2333333333,0.49818,0.73626,0,P09594|P09467|P09515|P09577|P09551,P09576|P09467|P09315|P09515|P09354
EVAL-68539434-012,Ceiling,average_rating,10,5,0.8081999026,0.6,0.6,0.2866666667,0.69838,0.77548,0,P09307|P09312|P09583|P09632|P09562,P09507|P09632|P09583|P09293|P09562
EVAL-68539434-012,Ceiling,catf,10,5,0.7591853609,0.4,0.4,0.2,0.62318,0.77548,0,P09312|P09632|P09307|P09562|P09543,P09507|P09632|P09583|P09293|P09562
EVAL-68539434-012,Ceiling,catf_no_credibility,10,5,0.7591853609,0.4,0.4,0.2,0.62318,0.77548,0,P09312|P09632|P09307|P09562|P09543,P09507|P09632|P09583|P09293|P09562
EVAL-68539434-012,Ceiling,catf_uniform_weights,10,5,0.8268883042,0.6,0.6,0.32,0.69838,0.77548,0,P09312|P09632|P09307|P09562|P09583,P09507|P09632|P09583|P09293|P09562
EVAL-68539434-013,Ceiling,average_rating,10,5,0.8669383011,0.4,0.4,0.4,0.55444,0.67402,0,P09639|P09466|P09534|P09623|P09558,P09639|P09466|P09298|P09596|P09413
EVAL-68539434-013,Ceiling,catf,10,5,0.7018234658,0.4,0.4,0.18,0.57332,0.67402,0,P09447|P09466|P09534|P09558|P09639,P09639|P09466|P09298|P09596|P09413
EVAL-68539434-013,Ceiling,catf_no_credibility,10,5,0.8527794735,0.4,0.4,0.4,0.57332,0.67402,0,P09466|P09639|P09447|P09534|P09558,P09639|P09466|P09298|P09596|P09413
EVAL-68539434-013,Ceiling,catf_uniform_weights,10,5,0.7879070243,0.6,0.6,0.32,0.61972,0.67402,0,P09534|P09639|P09558|P09466|P09413,P09639|P09466|P09298|P09596|P09413
EVAL-68539434-014,Ceiling,average_rating,10,5,0.5273812764,0.4,0.4,0.1466666667,0.4233466667,0.65734,0,P09353|P09481|P09361|P09292|P09611,P09560|P09619|P09361|P09589|P09611
EVAL-68539434-014,Ceiling,catf,10,5,0.659310196,0.4,0.4,0.2,0.5218666667,0.65734,0,P09601|P09361|P09481|P09619|P09353,P09560|P09619|P09361|P09589|P09611
EVAL-68539434-014,Ceiling,catf_no_credibility,10,5,0.541675047,0.2,0.2,0.1,0.4090666667,0.65734,0,P09601|P09361|P09481|P09353|P09292,P09560|P09619|P09361|P09589|P09611
EVAL-68539434-014,Ceiling,catf_uniform_weights,10,5,0.6944822202,0.4,0.4,0.18,0.5569866667,0.65734,0,P09601|P09361|P09481|P09353|P09560,P09560|P09619|P09361|P09589|P09611
EVAL-68539434-015,Ceiling,average_rating,10,5,0.8789516845,0.4,0.4,0.3,0.6467733333,0.7367466667,0,P09375|P09511|P09345|P09427|P09463,P09375|P09374|P09340|P09427|P09527
EVAL-68539434-015,Ceiling,catf,10,5,0.9057426958,0.6,0.6,0.42,0.6734933333,0.7367466667,0,P09375|P09511|P09345|P09427|P09340,P09375|P09374|P09340|P09427|P09527
EVAL-68539434-015,Ceiling,catf_no_credibility,10,5,0.9057426958,0.6,0.6,0.42,0.6734933333,0.7367466667,0,P09375|P09511|P09345|P09427|P09340,P09375|P09374|P09340|P09427|P09527
EVAL-68539434-015,Ceiling,catf_uniform_weights,10,5,0.9249341898,0.6,0.6,0.52,0.6813333333,0.7367466667,0,P09375|P09427|P09511|P09345|P09374,P09375|P09374|P09340|P09427|P09527
EVAL-68539434-016,Ceiling,average_rating,10,5,0.4398930076,0.4,0.4,0.18,0.436658,0.753368,0,P09393|P09373|P09522|P09492|P09423,P09311|P09423|P09609|P09610|P09373
EVAL-68539434-016,Ceiling,catf,10,5,0.4634801478,0.4,0.4,0.2,0.4565946667,0.753368,0,P09393|P09373|P09522|P09423|P09599,P09311|P09423|P09609|P09610|P09373
EVAL-68539434-016,Ceiling,catf_no_credibility,10,5,0.4412618155,0.4,0.4,0.1666666667,0.4565946667,0.753368,0,P09393|P09522|P09373|P09423|P09599,P09311|P09423|P09609|P09610|P09373
EVAL-68539434-016,Ceiling,catf_uniform_weights,10,5,0.5088328288,0.4,0.4,0.3,0.436658,0.753368,0,P09373|P09393|P09522|P09423|P09492,P09311|P09423|P09609|P09610|P09373
EVAL-68539434-017,Ceiling,average_rating,10,5,0.5453836487,0.2,0.2,0.04,0.4494333333,0.6932,0,P09597|P09622|P09545|P09438|P09432,P09378|P09450|P09382|P09532|P09432
EVAL-68539434-017,Ceiling,catf,10,5,0.5397006913,0.2,0.2,0.1,0.4559733333,0.6932,0,P09545|P09432|P09439|P09597|P09622,P09378|P09450|P09382|P09532|P09432
EVAL-68539434-017,Ceiling,catf_no_credibility,10,5,0.6523864665,0.4,0.4,0.2,0.5426,0.6932,0,P09545|P09432|P09597|P09450|P09439,P09378|P09450|P09382|P09532|P09432
EVAL-68539434-017,Ceiling,catf_uniform_weights,10,5,0.5397006913,0.2,0.2,0.1,0.4559733333,0.6932,0,P09545|P09432|P09439|P09597|P09622,P09378|P09450|P09382|P09532|P09432
EVAL-68539434-018,Ceiling,average_rating,10,5,0.7451916683,0.6,0.6,0.4533333333,0.59694,0.78236,0,P09502|P09372|P09633|P09350|P09360,P09458|P09502|P09474|P09360|P09633
EVAL-68539434-018,Ceiling,catf,10,5,0.7759766606,0.6,0.6,0.6,0.57304,0.78236,0,P09502|P09360|P09633|P09372|P09521,P09458|P09502|P09474|P09360|P09633
EVAL-68539434-018,Ceiling,catf_no_credibility,10,5,0.7759766606,0.6,0.6,0.6,0.57304,0.78236,0,P09502|P09360|P09633|P09372|P09521,P09458|P09502|P09474|P09360|P09633
EVAL-68539434-018,Ceiling,catf_uniform_weights,10,5,0.7572951887,0.6,0.6,0.55,0.57304,0.78236,0,P09502|P09633|P09372|P09360|P09521,P09458|P09502|P09474|P09360|P09633
EVAL-6CC7EE5F-001,Plumbers,average_rating,10,5,0.6467490965,0.6,0.6,0.4533333333,0.45656,0.67756,0,P02404|P02438|P02213|P02255|P02177,P02333|P02185|P02404|P02177|P02213
EVAL-6CC7EE5F-001,Plumbers,catf,10,5,0.4466928958,0.4,0.4,0.28,0.34582,0.67756,0,P02213|P02438|P02255|P02158|P02404,P02333|P02185|P02404|P02177|P02213
EVAL-6CC7EE5F-001,Plumbers,catf_no_credibility,10,5,0.4734618592,0.4,0.4,0.3333333333,0.34582,0.67756,0,P02213|P02438|P02404|P02255|P02158,P02333|P02185|P02404|P02177|P02213
EVAL-6CC7EE5F-001,Plumbers,catf_uniform_weights,10,5,0.4024328225,0.4,0.4,0.2333333333,0.34582,0.67756,0,P02438|P02213|P02404|P02158|P02255,P02333|P02185|P02404|P02177|P02213
EVAL-6CC7EE5F-002,Plumbers,average_rating,10,5,0.5056400377,0.4,0.4,0.1466666667,0.46804,0.75752,0,P02253|P02154|P02248|P02265|P02376,P02275|P02376|P02248|P02245|P02453
EVAL-6CC7EE5F-002,Plumbers,catf,10,5,0.6458571476,0.4,0.4,0.2333333333,0.50992,0.75752,0,P02499|P02245|P02376|P02154|P02265,P02275|P02376|P02248|P02245|P02453
EVAL-6CC7EE5F-002,Plumbers,catf_no_credibility,10,5,0.6428902209,0.4,0.4,0.2333333333,0.50992,0.75752,0,P02499|P02245|P02376|P02265|P02154,P02275|P02376|P02248|P02245|P02453
EVAL-6CC7EE5F-002,Plumbers,catf_uniform_weights,10,5,0.697192676,0.4,0.4,0.4,0.50992,0.75752,0,P02245|P02376|P02499|P02154|P02265,P02275|P02376|P02248|P02245|P02453
EVAL-6CC7EE5F-003,Plumbers,average_rating,10,5,0.7517862875,0.6,0.6,0.32,0.57636,0.70648,0,P02303|P02244|P02425|P02419|P02201,P02444|P02342|P02419|P02244|P02201
EVAL-6CC7EE5F-003,Plumbers,catf,10,5,0.5403770728,0.4,0.4,0.1666666667,0.4598,0.70648,0,P02425|P02174|P02419|P02244|P02357,P02444|P02342|P02419|P02244|P02201
EVAL-6CC7EE5F-003,Plumbers,catf_no_credibility,10,5,0.5403770728,0.4,0.4,0.1666666667,0.4598,0.70648,0,P02425|P02174|P02419|P02244|P02357,P02444|P02342|P02419|P02244|P02201
EVAL-6CC7EE5F-003,Plumbers,catf_uniform_weights,10,5,0.5705536088,0.4,0.4,0.18,0.4598,0.70648,0,P02425|P02419|P02174|P02357|P02244,P02444|P02342|P02419|P02244|P02201
EVAL-6CC7EE5F-004,Plumbers,average_rating,10,5,0.6545095675,0.4,0.4,0.28,0.47554,0.6552,0,P02428|P02492|P02489|P02163|P02289,P02195|P02428|P02414|P02289|P02250
EVAL-6CC7EE5F-004,Plumbers,catf,10,5,0.7269403531,0.6,0.6,0.55,0.50086,0.6552,0,P02289|P02428|P02492|P02195|P02361,P02195|P02428|P02414|P02289|P02250
EVAL-6CC7EE5F-004,Plumbers,catf_no_credibility,10,5,0.7666752196,0.6,0.6,0.55,0.5495,0.6552,0,P02289|P02428|P02492|P02195|P02163,P02195|P02428|P02414|P02289|P02250
EVAL-6CC7EE5F-004,Plumbers,catf_uniform_weights,10,5,0.766516215,0.6,0.6,0.52,0.5639,0.6552,0,P02289|P02428|P02492|P02393|P02195,P02195|P02428|P02414|P02289|P02250
EVAL-6CC7EE5F-005,Plumbers,average_rating,10,5,0.6150565154,0.4,0.4,0.13,0.4959,0.6463533333,1,P02183|P02288|P02457|P02400|P02309,P02309|P02325|P02441|P02400|P02156
EVAL-6CC7EE5F-005,Plumbers,catf,10,5,0.5140512372,0.2,0.2,0.04,0.41332,0.6463533333,1,P02183|P02457|P02288|P02493|P02400,P02309|P02325|P02441|P02400|P02156
EVAL-6CC7EE5F-005,Plumbers,catf_no_credibility,10,5,0.5140512372,0.2,0.2,0.04,0.41332,0.6463533333,1,P02183|P02457|P02288|P02493|P02400,P02309|P02325|P02441|P02400|P02156
EVAL-6CC7EE5F-005,Plumbers,catf_uniform_weights,10,5,0.5174342267,0.2,0.2,0.05,0.41332,0.6463533333,1,P02183|P02457|P02288|P02400|P02493,P02309|P02325|P02441|P02400|P02156
EVAL-6CC7EE5F-006,Plumbers,average_rating,10,5,0.8311275674,0.6,0.6,0.4833333333,0.7218,0.80548,0,P02335|P02427|P02210|P02216|P02322,P02216|P02249|P02335|P02418|P02210
EVAL-6CC7EE5F-006,Plumbers,catf,10,5,0.6179814315,0.4,0.4,0.2,0.60348,0.80548,0,P02209|P02335|P02427|P02418|P02322,P02216|P02249|P02335|P02418|P02210
EVAL-6CC7EE5F-006,Plumbers,catf_no_credibility,10,5,0.6844833795,0.4,0.4,0.3,0.60348,0.80548,0,P02335|P02209|P02427|P02418|P02322,P02216|P02249|P02335|P02418|P02210
EVAL-6CC7EE5F-006,Plumbers,catf_uniform_weights,10,5,0.7863732415,0.6,0.6,0.4533333333,0.67952,0.80548,0,P02335|P02427|P02418|P02209|P02216,P02216|P02249|P02335|P02418|P02210
EVAL-6CC7EE5F-007,Plumbers,average_rating,10,5,0.6780131694,0.6,0.6,0.55,0.47206,0.6531,0,P02498|P02458|P02446|P02370|P02372,P02146|P02458|P02370|P02498|P02150
EVAL-6CC7EE5F-007,Plumbers,catf,10,5,0.7278778404,0.8,0.8,0.8,0.5277,0.6531,0,P02498|P02458|P02150|P02370|P02374,P02146|P02458|P02370|P02498|P02150
EVAL-6CC7EE5F-007,Plumbers,catf_no_credibility,10,5,0.7303709469,0.8,0.8,0.8,0.5277,0.6531,0,P02498|P02458|P02370|P02150|P02374,P02146|P02458|P02370|P02498|P02150
EVAL-6CC7EE5F-007,Plumbers,catf_uniform_weights,10,5,0.6543441483,0.6,0.6,0.52,0.45832,0.6531,0,P02498|P02458|P02446|P02372|P02150,P02146|P02458|P02370|P02498|P02150
EVAL-6CC7EE5F-008,Plumbers,average_rating,10,5,0.82310967,0.6,0.6,0.2866666667,0.61372,0.66916,1,P02337|P02471|P02474|P02231|P02270,P02231|P02474|P02389|P02270|P02364
EVAL-6CC7EE5F-008,Plumbers,catf,10,5,0.9038883086,0.6,0.6,0.4833333333,0.61518,0.66916,1,P02474|P02471|P02270|P02231|P02368,P02231|P02474|P02389|P02270|P02364
EVAL-6CC7EE5F-008,Plumbers,catf_no_credibility,10,5,0.8873073823,0.6,0.6,0.42,0.61518,0.66916,1,P02474|P02368|P02471|P02231|P02270,P02231|P02474|P02389|P02270|P02364
EVAL-6CC7EE5F-008,Plumbers,catf_uniform_weights,10,5,0.8843902953,0.6,0.6,0.42,0.61518,0.66916,1,P02474|P02368|P02471|P02270|P02231,P02231|P02474|P02389|P02270|P02364
EVAL-6CC7EE5F-009,Plumbers,average_rating,10,5,0.9107508555,0.6,0.6,0.4533333333,0.769,0.83412,1,P02257|P02426|P02202|P02316|P02384,P02257|P02202|P02246|P02384|P02263
EVAL-6CC7EE5F-009,Plumbers,catf,10,5,0.886354162,0.6,0.6,0.42,0.769,0.83412,1,P02202|P02426|P02316|P02257|P02384,P02257|P02202|P02246|P02384|P02263
EVAL-6CC7EE5F-009,Plumbers,catf_no_credibility,10,5,0.8972359369,0.6,0.6,0.4533333333,0.769,0.83412,1,P02202|P02426|P02257|P02316|P02384,P02257|P02202|P02246|P02384|P02263
EVAL-6CC7EE5F-009,Plumbers,catf_uniform_weights,10,5,0.914685215,0.6,0.6,0.55,0.769,0.83412,1,P02202|P02257|P02316|P02384|P02426,P02257|P02202|P02246|P02384|P02263
EVAL-6CC7EE5F-010,Plumbers,average_rating,10,5,0.7222237291,0.4,0.4,0.18,0.57008,0.66474,0,P02387|P02433|P02280|P02436|P02346,P02433|P02346|P02200|P02377|P02220
EVAL-6CC7EE5F-010,Plumbers,catf,10,5,0.558456997,0.2,0.2,0.04,0.4398,0.66474,0,P02280|P02387|P02171|P02352|P02433,P02433|P02346|P02200|P02377|P02220
EVAL-6CC7EE5F-010,Plumbers,catf_no_credibility,10,5,0.5758324279,0.2,0.2,0.05,0.45088,0.66474,0,P02280|P02387|P02352|P02433|P02436,P02433|P02346|P02200|P02377|P02220
EVAL-6CC7EE5F-010,Plumbers,catf_uniform_weights,10,5,0.5951588702,0.2,0.2,0.04,0.4772,0.66474,0,P02280|P02387|P02171|P02436|P02346,P02433|P02346|P02200|P02377|P02220
EVAL-6CC7EE5F-011,Plumbers,average_rating,10,5,0.6422037544,0.4,0.4,0.4,0.47518,0.70174,0,P02315|P02310|P02373|P02495|P02344,P02234|P02310|P02347|P02315|P02442
EVAL-6CC7EE5F-011,Plumbers,catf,10,5,0.754680601,0.6,0.6,0.3533333333,0.60598,0.70174,0,P02495|P02310|P02315|P02373|P02234,P02234|P02310|P02347|P02315|P02442
EVAL-6CC7EE5F-011,Plumbers,catf_no_credibility,10,5,0.754680601,0.6,0.6,0.3533333333,0.60598,0.70174,0,P02495|P02310|P02315|P02373|P02234,P02234|P02310|P02347|P02315|P02442
EVAL-6CC7EE5F-011,Plumbers,catf_uniform_weights,10,5,0.8134358687,0.6,0.6,0.42,0.60598,0.70174,0,P02310|P02495|P02373|P02315|P02234,P02234|P02310|P02347|P02315|P02442
EVAL-6CC7EE5F-012,Plumbers,average_rating,10,5,0.512307527,0.6,0.6,0.3533333333,0.3218,0.51885,0,P02407|P02226|P02488|P02237|P02279,P02273|P02443|P02279|P02226|P02488
EVAL-6CC7EE5F-012,Plumbers,catf,10,5,0.8044184784,0.8,0.8,0.6433333333,0.43609,0.51885,0,P02443|P02407|P02488|P02226|P02273,P02273|P02443|P02279|P02226|P02488
EVAL-6CC7EE5F-012,Plumbers,catf_no_credibility,10,5,0.7890792135,0.8,0.8,0.6433333333,0.42366,0.51885,0,P02443|P02407|P02488|P02279|P02226,P02273|P02443|P02279|P02226|P02488
EVAL-6CC7EE5F-012,Plumbers,catf_uniform_weights,10,5,0.7313865055,0.6,0.6,0.4533333333,0.42117,0.51885,0,P02488|P02407|P02443|P02188|P02273,P02273|P02443|P02279|P02226|P02488
EVAL-6CC7EE5F-013,Plumbers,average_rating,10,5,0.8869937091,0.8,0.8,0.8,0.6364666667,0.6563266667,0,P02287|P02229|P02293|P02378|P02312,P02229|P02324|P02378|P02287|P02293
EVAL-6CC7EE5F-013,Plumbers,catf,10,5,0.7805686404,0.6,0.6,0.2866666667,0.59324,0.6563266667,0,P02395|P02162|P02229|P02287|P02378,P02229|P02324|P02378|P02287|P02293
EVAL-6CC7EE5F-013,Plumbers,catf_no_credibility,10,5,0.8388385,0.6,0.6,0.52,0.59324,0.6563266667,0,P02287|P02229|P02395|P02162|P02378,P02229|P02324|P02378|P02287|P02293
EVAL-6CC7EE5F-013,Plumbers,catf_uniform_weights,10,5,0.917227258,0.6,0.6,0.4533333333,0.59184,0.6563266667,0,P02229|P02312|P02378|P02162|P02287,P02229|P02324|P02378|P02287|P02293
EVAL-6CC7EE5F-014,Plumbers,average_rating,10,5,0.7047649674,0.4,0.4,0.4,0.526,0.72192,0,P02291|P02269|P02242|P02251|P02281,P02269|P02259|P02290|P02291|P02431
EVAL-6CC7EE5F-014,Plumbers,catf,10,5,0.6555413018,0.6,0.6,0.3833333333,0.57282,0.72192,0,P02242|P02291|P02431|P02269|P02215,P02269|P02259|P02290|P02291|P02431
EVAL-6CC7EE5F-014,Plumbers,catf_no_credibility,10,5,0.714187299,0.8,0.8,0.5433333333,0.6196,0.72192,0,P02242|P02291|P02269|P02290|P02431,P02269|P02259|P02290|P02291|P02431
EVAL-6CC7EE5F-014,Plumbers,catf_uniform_weights,10,5,0.6555413018,0.6,0.6,0.3833333333,0.57282,0.72192,0,P02242|P02291|P02431|P02269|P02215,P02269|P02259|P02290|P02291|P02431
EVAL-6CC7EE5F-015,Plumbers,average_rating,10,5,0.8411756132,0.6,0.6,0.6,0.72808,0.89554,0,P02224|P02326|P02423|P02484|P02211,P02148|P02326|P02224|P02423|P02318
EVAL-6CC7EE5F-015,Plumbers,catf,10,5,0.8995651191,0.8,0.8,0.8,0.82574,0.89554,0,P02423|P02318|P02224|P02326|P02406,P02148|P02326|P02224|P02423|P02318
EVAL-6CC7EE5F-015,Plumbers,catf_no_credibility,10,5,0.8684909184,0.8,0.8,0.8,0.7829,0.89554,0,P02423|P02318|P02224|P02326|P02343,P02148|P02326|P02224|P02423|P02318
EVAL-6CC7EE5F-015,Plumbers,catf_uniform_weights,10,5,0.8684909184,0.8,0.8,0.8,0.7829,0.89554,0,P02423|P02318|P02224|P02326|P02343,P02148|P02326|P02224|P02423|P02318
EVAL-6CC7EE5F-016,Plumbers,average_rating,10,5,0.7873251077,0.6,0.6,0.55,0.5383,0.69538,0,P02478|P02176|P02413|P02327|P02168,P02217|P02478|P02176|P02327|P02232
EVAL-6CC7EE5F-016,Plumbers,catf,10,5,0.6593092823,0.4,0.4,0.18,0.51166,0.69538,0,P02380|P02478|P02168|P02413|P02176,P02217|P02478|P02176|P02327|P02232
EVAL-6CC7EE5F-016,Plumbers,catf_no_credibility,10,5,0.6593092823,0.4,0.4,0.18,0.51166,0.69538,0,P02380|P02478|P02168|P02413|P02176,P02217|P02478|P02176|P02327|P02232
EVAL-6CC7EE5F-016,Plumbers,catf_uniform_weights,10,5,0.6593092823,0.4,0.4,0.18,0.51166,0.69538,0,P02380|P02478|P02168|P02413|P02176,P02217|P02478|P02176|P02327|P02232
EVAL-6CC7EE5F-017,Plumbers,average_rating,10,5,0.8114770866,0.6,0.6,0.3533333333,0.59116,0.70094,0,P02381|P02447|P02283|P02362|P02189,P02283|P02159|P02447|P02258|P02189
EVAL-6CC7EE5F-017,Plumbers,catf,10,5,0.5837958414,0.4,0.4,0.18,0.46356,0.70094,0,P02362|P02283|P02227|P02381|P02189,P02283|P02159|P02447|P02258|P02189
EVAL-6CC7EE5F-017,Plumbers,catf_no_credibility,10,5,0.5989549796,0.4,0.4,0.18,0.46356,0.70094,0,P02362|P02283|P02381|P02227|P02189,P02283|P02159|P02447|P02258|P02189
EVAL-6CC7EE5F-017,Plumbers,catf_uniform_weights,10,5,0.6097475914,0.4,0.4,0.2,0.46356,0.70094,0,P02362|P02283|P02381|P02189|P02227,P02283|P02159|P02447|P02258|P02189
EVAL-6CC7EE5F-018,Plumbers,average_rating,10,5,0.5033135093,0.4,0.4,0.2333333333,0.49464,0.77912,0,P02145|P02437|P02305|P02358|P02461,P02420|P02155|P02305|P02437|P02401
