source_provider_id,provider_id,source_category,category,source_district,mapped_district,mapping_algorithm,mapping_version
P050114,P02970,Electricians,Electricians,Colombo,Gampaha,category-sorted-bijection-v1,provider-map-v1
P050115,P02971,Electricians,Electricians,Ratnapura,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P050116,P02972,Electricians,Electricians,Gampaha,Kandy,category-sorted-bijection-v1,provider-map-v1
P050117,P02973,Electricians,Electricians,Nuwara Eliya,Galle,category-sorted-bijection-v1,provider-map-v1
P050118,P02974,Electricians,Electricians,Batticaloa,Gampaha,category-sorted-bijection-v1,provider-map-v1
P050119,P02975,Electricians,Electricians,Kandy,Jaffna,category-sorted-bijection-v1,provider-map-v1
P050120,P02976,Electricians,Electricians,Anuradhapura,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P050121,P02977,Electricians,Electricians,Ratnapura,Kandy,category-sorted-bijection-v1,provider-map-v1
P050122,P02978,Electricians,Electricians,Matale,Matara,category-sorted-bijection-v1,provider-map-v1
P050123,P02979,Electricians,Electricians,Matale,Colombo,category-sorted-bijection-v1,provider-map-v1
P050124,P02980,Electricians,Electricians,Ratnapura,Jaffna,category-sorted-bijection-v1,provider-map-v1
P050125,P02981,Electricians,Electricians,Badulla,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P050126,P02982,Electricians,Electricians,Badulla,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P050127,P02983,Electricians,Electricians,Kandy,Gampaha,category-sorted-bijection-v1,provider-map-v1
P050128,P02984,Electricians,Electricians,Matale,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P050129,P02985,Electricians,Electricians,Nuwara Eliya,Kandy,category-sorted-bijection-v1,provider-map-v1
P050130,P02986,Electricians,Electricians,Galle,Gampaha,category-sorted-bijection-v1,provider-map-v1
P050131,P02987,Electricians,Electricians,Ratnapura,Matara,category-sorted-bijection-v1,provider-map-v1
P050132,P02988,Electricians,Electricians,Anuradhapura,Colombo,category-sorted-bijection-v1,provider-map-v1
P050133,P02989,Electricians,Electricians,Galle,Kalutara,category-sorted-bijection-v1,provider-map-v1
P050134,P02990,Electricians,Electricians,Galle,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P050135,P02991,Electricians,Electricians,Ratnapura,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P050136,P02992,Electricians,Electricians,Badulla,Matara,category-sorted-bijection-v1,provider-map-v1
P050137,P02993,Electricians,Electricians,Gampaha,Kalutara,category-sorted-bijection-v1,provider-map-v1
P050138,P02994,Electricians,Electricians,Badulla,Kandy,category-sorted-bijection-v1,provider-map-v1
P050139,P02995,Electricians,Electricians,Kalutara,Kalutara,category-sorted-bijection-v1,provider-map-v1
P050140,P02996,Electricians,Electricians,Nuwara Eliya,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P050141,P02997,Electricians,Electricians,Kandy,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P050142,P02998,Electricians,Electricians,Colombo,Gampaha,category-sorted-bijection-v1,provider-map-v1
P050143,P02999,Electricians,Electricians,Matara,Jaffna,category-sorted-bijection-v1,provider-map-v1
P050144,P03000,Electricians,Electricians,Batticaloa,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P050145,P03001,Electricians,Electricians,Matale,Kandy,category-sorted-bijection-v1,provider-map-v1
P050146,P03002,Electricians,Electricians,Gampaha,Colombo,category-sorted-bijection-v1,provider-map-v1
P050147,P03003,Electricians,Electricians,Kalutara,Gampaha,category-sorted-bijection-v1,provider-map-v1
P050148,P03004,Electricians,Electricians,Ratnapura,Kandy,category-sorted-bijection-v1,provider-map-v1
P050149,P03005,Electricians,Electricians,Matale,Kandy,category-sorted-bijection-v1,provider-map-v1
P050150,P03006,Electricians,Electricians,Kandy,Colombo,category-sorted-bijection-v1,provider-map-v1
P050151,P03007,Electricians,Electricians,Anuradhapura,Galle,category-sorted-bijection-v1,provider-map-v1
P050152,P03008,Electricians,Electricians,Galle,Gampaha,category-sorted-bijection-v1,provider-map-v1
P050153,P03009,Electricians,Electricians,Colombo,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P050154,P03010,Electricians,Electricians,Matara,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P050155,P03011,Electricians,Electricians,Nuwara Eliya,Galle,category-sorted-bijection-v1,provider-map-v1
P050156,P03012,Electricians,Electricians,Kalutara,Matara,category-sorted-bijection-v1,provider-map-v1
P050157,P03013,Electricians,Electricians,Ratnapura,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P050158,P03014,Electricians,Electricians,Badulla,Colombo,category-sorted-bijection-v1,provider-map-v1
P050159,P03015,Electricians,Electricians,Gampaha,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P050160,P03016,Electricians,Electricians,Kalutara,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P050161,P03017,Electricians,Electricians,Galle,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P050162,P03018,Electricians,Electricians,Galle,Kandy,category-sorted-bijection-v1,provider-map-v1
P050163,P03019,Electricians,Electricians,Galle,Matara,category-sorted-bijection-v1,provider-map-v1
P050164,P03020,Electricians,Electricians,Galle,Galle,category-sorted-bijection-v1,provider-map-v1
P050165,P03021,Electricians,Electricians,Matale,Matara,category-sorted-bijection-v1,provider-map-v1
P050166,P03022,Electricians,Electricians,Badulla,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P050167,P03023,Electricians,Electricians,Batticaloa,Gampaha,category-sorted-bijection-v1,provider-map-v1
P050168,P03024,Electricians,Electricians,Anuradhapura,Colombo,category-sorted-bijection-v1,provider-map-v1
P050169,P03025,Electricians,Electricians,Kalutara,Matara,category-sorted-bijection-v1,provider-map-v1
P050170,P03026,Electricians,Electricians,Galle,Colombo,category-sorted-bijection-v1,provider-map-v1
P050171,P03027,Electricians,Electricians,Anuradhapura,Colombo,category-sorted-bijection-v1,provider-map-v1
P050172,P03028,Electricians,Electricians,Jaffna,Kandy,category-sorted-bijection-v1,provider-map-v1
P050173,P03029,Electricians,Electricians,Anuradhapura,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P050174,P03030,Electricians,Electricians,Colombo,Jaffna,category-sorted-bijection-v1,provider-map-v1
P050175,P03031,Electricians,Electricians,Badulla,Colombo,category-sorted-bijection-v1,provider-map-v1
P050176,P03032,Electricians,Electricians,Gampaha,Gampaha,category-sorted-bijection-v1,provider-map-v1
P050177,P03033,Electricians,Electricians,Matara,Kalutara,category-sorted-bijection-v1,provider-map-v1
P050178,P03034,Electricians,Electricians,Badulla,Galle,category-sorted-bijection-v1,provider-map-v1
P050179,P03035,Electricians,Electricians,Matara,Kalutara,category-sorted-bijection-v1,provider-map-v1
P050180,P03036,Electricians,Electricians,Jaffna,Galle,category-sorted-bijection-v1,provider-map-v1
P050181,P03037,Electricians,Electricians,Anuradhapura,Galle,category-sorted-bijection-v1,provider-map-v1
P050182,P03038,Electricians,Electricians,Ratnapura,Jaffna,category-sorted-bijection-v1,provider-map-v1
P050183,P03039,Electricians,Electricians,Nuwara Eliya,Kandy,category-sorted-bijection-v1,provider-map-v1
P050184,P03040,Electricians,Electricians,Matale,Colombo,category-sorted-bijection-v1,provider-map-v1
P050185,P03041,Electricians,Electricians,Kalutara,Kandy,category-sorted-bijection-v1,provider-map-v1
P050186,P03042,Electricians,Electricians,Matara,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P050187,P03043,Electricians,Electricians,Kurunegala,Gampaha,category-sorted-bijection-v1,provider-map-v1
P050188,P03044,Electricians,Electricians,Gampaha,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P050189,P03045,Electricians,Electricians,Colombo,Gampaha,category-sorted-bijection-v1,provider-map-v1
P050190,P03046,Electricians,Electricians,Badulla,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P050191,P03047,Electricians,Electricians,Matara,Gampaha,category-sorted-bijection-v1,provider-map-v1
P050192,P03048,Electricians,Electricians,Badulla,Kandy,category-sorted-bijection-v1,provider-map-v1
P050193,P03049,Electricians,Electricians,Matale,Matara,category-sorted-bijection-v1,provider-map-v1
P050194,P03050,Electricians,Electricians,Galle,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P050195,P03051,Electricians,Electricians,Nuwara Eliya,Kalutara,category-sorted-bijection-v1,provider-map-v1
P050196,P03052,Electricians,Electricians,Batticaloa,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P050197,P03053,Electricians,Electricians,Kalutara,Colombo,category-sorted-bijection-v1,provider-map-v1
P050198,P03054,Electricians,Electricians,Batticaloa,Kandy,category-sorted-bijection-v1,provider-map-v1
P050199,P03055,Electricians,Electricians,Batticaloa,Galle,category-sorted-bijection-v1,provider-map-v1
P050200,P03056,Electricians,Electricians,Matale,Galle,category-sorted-bijection-v1,provider-map-v1
P050201,P03057,Electricians,Electricians,Matara,Galle,category-sorted-bijection-v1,provider-map-v1
P050202,P03058,Electricians,Electricians,Gampaha,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P050203,P03059,Electricians,Electricians,Galle,Colombo,category-sorted-bijection-v1,provider-map-v1
P050204,P03060,Electricians,Electricians,Matale,Galle,category-sorted-bijection-v1,provider-map-v1
P050205,P03061,Electricians,Electricians,Colombo,Galle,category-sorted-bijection-v1,provider-map-v1
P050206,P03062,Electricians,Electricians,Jaffna,Matara,category-sorted-bijection-v1,provider-map-v1
P050207,P03063,Electricians,Electricians,Ratnapura,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P050208,P03064,Electricians,Electricians,Anuradhapura,Kandy,category-sorted-bijection-v1,provider-map-v1
P050209,P03065,Electricians,Electricians,Kurunegala,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P050210,P03066,Electricians,Electricians,Kurunegala,Matara,category-sorted-bijection-v1,provider-map-v1
P050211,P03067,Electricians,Electricians,Kalutara,Kandy,category-sorted-bijection-v1,provider-map-v1
P050212,P03068,Electricians,Electricians,Kalutara,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P050213,P03069,Electricians,Electricians,Nuwara Eliya,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P050214,P03070,Electricians,Electricians,Matale,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P050215,P03071,Electricians,Electricians,Nuwara Eliya,Kalutara,category-sorted-bijection-v1,provider-map-v1
P050216,P03072,Electricians,Electricians,Gampaha,Matara,category-sorted-bijection-v1,provider-map-v1
P050217,P03073,Electricians,Electricians,Galle,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P050218,P03074,Electricians,Electricians,Matale,Gampaha,category-sorted-bijection-v1,provider-map-v1
P050219,P03075,Electricians,Electricians,Galle,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P050220,P03076,Electricians,Electricians,Galle,Colombo,category-sorted-bijection-v1,provider-map-v1
P050221,P03077,Electricians,Electricians,Kandy,Kalutara,category-sorted-bijection-v1,provider-map-v1
P050222,P03078,Electricians,Electricians,Anuradhapura,Kalutara,category-sorted-bijection-v1,provider-map-v1
P050223,P03079,Electricians,Electricians,Galle,Matara,category-sorted-bijection-v1,provider-map-v1
P050224,P03080,Electricians,Electricians,Matale,Kandy,category-sorted-bijection-v1,provider-map-v1
P050225,P03081,Electricians,Electricians,Matara,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P050226,P03082,Electricians,Electricians,Kandy,Jaffna,category-sorted-bijection-v1,provider-map-v1
P050227,P03083,Electricians,Electricians,Kurunegala,Gampaha,category-sorted-bijection-v1,provider-map-v1
P050228,P03084,Electricians,Electricians,Jaffna,Galle,category-sorted-bijection-v1,provider-map-v1
P050229,P03085,Electricians,Electricians,Batticaloa,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P050230,P03086,Electricians,Electricians,Anuradhapura,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P050231,P03087,Electricians,Electricians,Kandy,Kandy,category-sorted-bijection-v1,provider-map-v1
P050232,P03088,Electricians,Electricians,Matale,Jaffna,category-sorted-bijection-v1,provider-map-v1
P050233,P03089,Electricians,Electricians,Anuradhapura,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P050234,P03090,Electricians,Electricians,Kurunegala,Gampaha,category-sorted-bijection-v1,provider-map-v1
P050235,P03091,Electricians,Electricians,Badulla,Jaffna,category-sorted-bijection-v1,provider-map-v1
P050236,P03092,Electricians,Electricians,Batticaloa,Matara,category-sorted-bijection-v1,provider-map-v1
P050237,P03093,Electricians,Electricians,Batticaloa,Jaffna,category-sorted-bijection-v1,provider-map-v1
P050238,P03094,Electricians,Electricians,Ratnapura,Jaffna,category-sorted-bijection-v1,provider-map-v1
P050239,P03095,Electricians,Electricians,Colombo,Galle,category-sorted-bijection-v1,provider-map-v1
P050240,P03096,Electricians,Electricians,Anuradhapura,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P050241,P03097,Electricians,Electricians,Batticaloa,Kalutara,category-sorted-bijection-v1,provider-map-v1
P050242,P03098,Electricians,Electricians,Anuradhapura,Kalutara,category-sorted-bijection-v1,provider-map-v1
P050243,P03099,Electricians,Electricians,Ratnapura,Gampaha,category-sorted-bijection-v1,provider-map-v1
P050244,P03100,Electricians,Electricians,Colombo,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P050245,P03101,Electricians,Electricians,Gampaha,Gampaha,category-sorted-bijection-v1,provider-map-v1
P050246,P03102,Electricians,Electricians,Jaffna,Galle,category-sorted-bijection-v1,provider-map-v1
P050247,P03103,Electricians,Electricians,Anuradhapura,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P050248,P03104,Electricians,Electricians,Galle,Kandy,category-sorted-bijection-v1,provider-map-v1
P050249,P03105,Electricians,Electricians,Gampaha,Galle,category-sorted-bijection-v1,provider-map-v1
P050250,P03106,Electricians,Electricians,Matara,Jaffna,category-sorted-bijection-v1,provider-map-v1
P050251,P03107,Electricians,Electricians,Kandy,Galle,category-sorted-bijection-v1,provider-map-v1
P050252,P03108,Electricians,Electricians,Batticaloa,Galle,category-sorted-bijection-v1,provider-map-v1
P050253,P03109,Electricians,Electricians,Jaffna,Kandy,category-sorted-bijection-v1,provider-map-v1
P050254,P03110,Electricians,Electricians,Batticaloa,Jaffna,category-sorted-bijection-v1,provider-map-v1
P050255,P03111,Electricians,Electricians,Badulla,Jaffna,category-sorted-bijection-v1,provider-map-v1
P050256,P03112,Electricians,Electricians,Nuwara Eliya,Jaffna,category-sorted-bijection-v1,provider-map-v1
P050257,P03113,Electricians,Electricians,Anuradhapura,Kalutara,category-sorted-bijection-v1,provider-map-v1
P050258,P03114,Electricians,Electricians,Ratnapura,Galle,category-sorted-bijection-v1,provider-map-v1
P050259,P03115,Electricians,Electricians,Galle,Galle,category-sorted-bijection-v1,provider-map-v1
P050260,P03116,Electricians,Electricians,Ratnapura,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P050261,P03117,Electricians,Electricians,Jaffna,Jaffna,category-sorted-bijection-v1,provider-map-v1
P050262,P03118,Electricians,Electricians,Batticaloa,Jaffna,category-sorted-bijection-v1,provider-map-v1
P050263,P03119,Electricians,Electricians,Colombo,Kandy,category-sorted-bijection-v1,provider-map-v1
P050264,P03120,Electricians,Electricians,Nuwara Eliya,Matara,category-sorted-bijection-v1,provider-map-v1
P050265,P03121,Electricians,Electricians,Badulla,Kandy,category-sorted-bijection-v1,provider-map-v1
P050266,P03122,Electricians,Electricians,Badulla,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P050267,P03123,Electricians,Electricians,Jaffna,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P050268,P03124,Electricians,Electricians,Matale,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P050269,P03125,Electricians,Electricians,Ratnapura,Matara,category-sorted-bijection-v1,provider-map-v1
P050270,P03126,Electricians,Electricians,Galle,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P050271,P03127,Electricians,Electricians,Kalutara,Kalutara,category-sorted-bijection-v1,provider-map-v1
P050272,P03128,Electricians,Electricians,Badulla,Matara,category-sorted-bijection-v1,provider-map-v1
P050273,P03129,Electricians,Electricians,Matara,Jaffna,category-sorted-bijection-v1,provider-map-v1
P050274,P03130,Electricians,Electricians,Kandy,Kalutara,category-sorted-bijection-v1,provider-map-v1
P050275,P03131,Electricians,Electricians,Colombo,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P050276,P03132,Electricians,Electricians,Galle,Jaffna,category-sorted-bijection-v1,provider-map-v1
P050277,P03133,Electricians,Electricians,Kandy,Kalutara,category-sorted-bijection-v1,provider-map-v1
P050278,P03134,Electricians,Electricians,Kandy,Jaffna,category-sorted-bijection-v1,provider-map-v1
P050279,P03135,Electricians,Electricians,Ratnapura,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P050280,P03136,Electricians,Electricians,Kurunegala,Jaffna,category-sorted-bijection-v1,provider-map-v1
P050281,P03137,Electricians,Electricians,Badulla,Matara,category-sorted-bijection-v1,provider-map-v1
P050282,P03138,Electricians,Electricians,Kalutara,Kalutara,category-sorted-bijection-v1,provider-map-v1
P050283,P03139,Electricians,Electricians,Colombo,Kandy,category-sorted-bijection-v1,provider-map-v1
P050284,P03140,Electricians,Electricians,Matale,Gampaha,category-sorted-bijection-v1,provider-map-v1
P050285,P03141,Electricians,Electricians,Matale,Galle,category-sorted-bijection-v1,provider-map-v1
P050286,P03142,Electricians,Electricians,Nuwara Eliya,Gampaha,category-sorted-bijection-v1,provider-map-v1
P050287,P03143,Electricians,Electricians,Matara,Galle,category-sorted-bijection-v1,provider-map-v1
P050288,P03144,Electricians,Electricians,Badulla,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P050289,P03145,Electricians,Electricians,Anuradhapura,Colombo,category-sorted-bijection-v1,provider-map-v1
P050290,P03146,Electricians,Electricians,Kandy,Jaffna,category-sorted-bijection-v1,provider-map-v1
P050291,P03147,Electricians,Electricians,Jaffna,Gampaha,category-sorted-bijection-v1,provider-map-v1
P050292,P03148,Electricians,Electricians,Colombo,Matara,category-sorted-bijection-v1,provider-map-v1
P050293,P03149,Electricians,Electricians,Gampaha,Kurunegala,category-sorted-bijection-v1,provider-map-v1
